Order_ID,Order_Channel,Order_Date,Pizza_Size,Pizza_Type,Side_Order,Order_Amount,Tip,Payment_Method
3758,Website,7/28/2020,XLarge,thai_ckn,"Wings , Drink",27.15,0,Cash
3759,Website,7/28/2020,XXL,pepperoni,"Wings,Drink, Pasta",35.2,2,Card
3760,Call Center,7/28/2020,Medium,thai_ckn,Drink,13.95,4,Card
3761,Website,7/28/2020,Medium,thai_ckn,No Side,4.92,4.92,Cash
3762,Call Center,7/28/2020,Medium,big_meat,Drink,12.87,4,Card
3763,Website,7/28/2020,Medium,cali_ckn,Drink,14.65,4,Card
3764,Call Center,7/28/2020,Large,spicy_ital,"Wings , Drink",20.37,2.63,Card
3765,WhatsApp,7/28/2020,Medium,veggie_veg,No Side,11.86,0.14,Cash
3766,Call Center,7/28/2020,Large,southw_ckn,"Wings , Drink",20.33,4,Card
3767,Website,7/28/2020,Medium,pepperoni,Drink,13.3,3,Card
3768,Call Center,7/28/2020,Large,classic_dlx,"Wings , Drink",23.65,4,Card
3769,Call Center,7/28/2020,Medium,classic_dlx,Drink,14.65,2,Card
3770,Website,7/29/2020,Large,ital_supr,"Wings , Drink",22.06,4.94,Cash
3771,Website,7/29/2020,XLarge,the_greek,"Wings , Drink",32.89,3,Card
3772,WhatsApp,7/29/2020,Medium,hawaiian,Drink,14.94,4,Card
3773,Website,7/29/2020,Medium,ital_supr,Drink,12.53,2.47,Cash
3774,Call Center,7/29/2020,Large,mexicana,Wings,18.9,4,Card
3775,Website,7/29/2020,Medium,spin_pestoach_supr,Drink,14.72,0.28,Cash
3776,Website,7/31/2020,Large,spin_pestoach_supr,Wings,19.41,3,Cash
3777,WhatsApp,7/31/2020,Large,five_cheese,"Wings , Drink",23.53,6.47,Card
3778,Website,7/31/2020,XLarge,soppressata,"Wings , Drink",26.01,5,Cash
3779,Website,7/31/2020,Large,thai_ckn,"Wings , Drink",23.83,2,Card
3780,Call Center,7/31/2020,Large,sicilian,"Wings , Drink",20.83,5,Card
3781,Call Center,7/31/2020,Large,thai_ckn,Wings,17.12,2.87,Cash
3782,WhatsApp,7/31/2020,Large,bbq_ckn,Wings,17.15,3.05,Cash
3783,WhatsApp,7/31/2020,Large,ckn_pesto,"Wings , Drink",22.08,1,Cash
3784,Website,7/31/2020,XXL Pizza,pepperoni,"Wings, Pasta, Salad",89,11,Cash
3785,Website,7/31/2020,Large,bbq_ckn,"Wings , Drink",22.39,5,Cash
3786,Website,8/1/2020,Medium,ital_supr,No Side,10.41,2,Card
3787,Website,8/1/2020,XLarge,ital_supr,"Wings , Drink",31.07,3.93,Cash
3788,Website,8/1/2020,XLarge,ital_supr,"Wings , Drink",32.64,8,Card
3789,Website,8/1/2020,Large,pepperoni,"Wings , Drink",23.09,1.41,Card
3790,WhatsApp,8/1/2020,Medium,peppr_salami,Drink,14.65,2,Card
3791,Website,8/1/2020,XLarge,spin_pestoach_supr,"Wings , Drink",26.02,3,Card
3792,Call Center,8/1/2020,XXL Pizza,spin_pestoach_supr,"Wings, Pasta, Salad",48.57,5.43,Cash
3793,Call Center,8/1/2020,Large,the_greek,Wings,18.61,2,Card
3794,Website,8/1/2020,XXL Pizza,sicilian,"Wings, Pasta, Salad",45.36,7,Card
3795,Call Center,8/1/2020,Medium,ital_supr,Drink,14.65,3,Card
3796,Website,8/1/2020,Large,southw_ckn,Wings,16.12,2.56,Card
3797,WhatsApp,8/1/2020,Large,napolitana,Wings,15.03,5,Card
3798,Call Center,8/1/2020,XLarge,peppr_salami,"Wings , Drink",34.1,4,Card
3799,Website,8/1/2020,Large,napolitana,"Wings , Drink",24.01,5,Card
3800,Website,8/1/2020,Large,big_meat,"Wings , Drink",22.64,5,Card
3801,Website,8/1/2020,Medium,classic_dlx,No Side,9.89,1.11,Card
3802,Call Center,8/1/2020,Large,napolitana,"Wings , Drink",21.91,5,Card
3803,Website,8/1/2020,Large,ital_supr,Wings,18.42,1.58,Cash
3804,Call Center,8/1/2020,XXL,hawaiian,"Wings,Drink, Pasta",40.84,2.16,Cash
3805,WhatsApp,8/1/2020,Large,cali_ckn,Wings,16.24,3,Card
3806,Call Center,8/1/2020,XLarge,pepperoni,"Wings , Drink",28.44,6.56,Cash
3807,WhatsApp,8/1/2020,XLarge,soppressata,"Wings , Drink",30.62,6,Card
3808,Website,8/1/2020,Large,spicy_ital,Wings,19.41,5,Card
3809,Website,8/1/2020,Large,bbq_ckn,"Wings , Drink",23.12,3,Card
3810,Call Center,8/1/2020,Large,prsc_argla,Wings,16.08,4,Card
3811,Website,8/1/2020,XLarge,spin_pestoach_supr,"Wings , Drink",34.86,2.14,Cash
3812,WhatsApp,8/1/2020,Large,bbq_ckn,Wings,17.03,3,Cash
3813,WhatsApp,8/1/2020,XLarge,ckn_alfredo,"Wings , Drink",29.88,10.12,Cash
3814,Website,8/1/2020,Medium,ital_supr,No Side,8.83,1,Card
3815,WhatsApp,8/1/2020,Large,veggie_veg,Wings,16.74,2.26,Card
3816,WhatsApp,8/1/2020,Large,hawaiian,Wings,16.45,3.55,Cash
3817,Call Center,8/2/2020,Medium,pepperoni,No Side,3.93,3,Card
3818,WhatsApp,8/2/2020,Medium,prsc_argla,Drink,13.88,1.12,Cash
3819,Website,8/2/2020,XLarge,mexicana,"Wings , Drink",26.6,3,Card
3820,Call Center,8/2/2020,Medium,spicy_ital,Drink,14.35,3.65,Cash
3821,Website,8/2/2020,Large,cali_ckn,"Wings , Drink",24.69,3,Card
3822,Website,8/2/2020,Medium,ital_supr,Drink,14.65,2.35,Cash
3823,Call Center,8/2/2020,Medium,spicy_ital,Drink,14.65,2.35,Cash
3824,WhatsApp,8/2/2020,Large,veggie_veg,Wings,16.77,4.23,Cash
3825,Call Center,8/2/2020,Large,classic_dlx,Wings,16.77,4.23,Cash
3826,Website,8/2/2020,XLarge,hawaiian,"Wings , Drink",32,4,Card
3827,Call Center,8/2/2020,Large,spin_pestoach_supr,"Wings , Drink",24.45,2,Card
3828,Call Center,8/2/2020,Medium,ital_supr,No Side,10.26,1.74,Cash
3829,Website,8/2/2020,Large,ital_supr,Wings,19.75,3.25,Cash
3830,Website,8/2/2020,Medium,pepperoni,No Side,8.83,2.17,Cash
3831,Website,8/2/2020,XXL,prsc_argla,"Wings,Drink, Pasta",36.78,3.22,Card
3832,Website,8/2/2020,Medium,big_meat,Drink,13.28,3,Card
3833,Call Center,8/2/2020,Large,napolitana,Wings,15.4,3,Card
3834,Website,8/2/2020,Large,soppressata,Wings,17.82,5,Card
3835,WhatsApp,8/2/2020,XLarge,spicy_ital,"Wings , Drink",27.97,5,Card
3836,WhatsApp,8/2/2020,Large,cali_ckn,Wings,16.78,3.22,Cash
3837,Website,8/2/2020,XLarge,five_cheese,"Wings , Drink",31.6,4.4,Cash
3838,WhatsApp,8/2/2020,Large,pepperoni,Wings,15.27,3,Card
3839,Website,8/2/2020,Large,spin_pesto,"Wings , Drink",21,3,Card
3840,Website,8/2/2020,Medium,pepperoni,Drink,13.59,4.41,Cash
3841,Website,8/2/2020,Large,cali_ckn,Wings,18.04,4,Card
3842,Call Center,8/2/2020,XXL,mexicana,"Wings,Drink, Pasta",35.47,7,Card
3843,Website,8/2/2020,Large,southw_ckn,Wings,18.24,4,Card
3844,Website,8/2/2020,XLarge,pepperoni,"Wings , Drink",28.44,2,Card
3845,Website,8/2/2020,Large,sicilian,Wings,18.84,4,Card
3846,WhatsApp,8/2/2020,XLarge,big_meat,"Wings , Drink",26.81,2,Card
3847,Website,8/2/2020,Medium,napolitana,No Side,11.48,1.52,Cash
3848,Website,8/2/2020,Large,thai_ckn,"Wings , Drink",21,1,Cash
3849,Website,8/2/2020,Large,five_cheese,Wings,15.27,3,Card
3850,Website,8/2/2020,Large,peppr_salami,"Wings , Drink",23.18,5,Card
3851,Call Center,8/2/2020,Large,sicilian,"Wings , Drink",21.55,3,Card
3852,Website,8/2/2020,Large,prsc_argla,Wings,15.72,1.28,Cash
3853,Website,8/2/2020,Medium,spin_pestoach_supr,Drink,14.88,0.12,Cash
3854,Website,8/4/2020,Large,four_cheese,"Wings , Drink",23.66,2,Card
3855,Call Center,8/4/2020,Large,classic_dlx,"Wings , Drink",21.18,4.82,Cash
3856,Call Center,8/4/2020,Large,hawaiian,"Wings , Drink",24.02,0.03,Cash
3857,WhatsApp,8/4/2020,Large,spin_pestoach_supr,"Wings , Drink",21.28,2,Card
3858,Website,8/4/2020,Medium,bbq_ckn,Drink,14.65,2.35,Card
3859,Website,8/4/2020,Large,four_cheese,"Wings , Drink",24.61,7,Card
3860,Website,8/4/2020,Large,sicilian,Wings,16.77,3.23,Cash
3861,Call Center,8/4/2020,XLarge,southw_ckn,"Wings , Drink",30.43,2,Cash
3862,Call Center,8/4/2020,Medium,ital_supr,No Side,11.48,2,Card
3863,Website,8/4/2020,Medium,ital_supr,Drink,14.65,3,Card
3864,WhatsApp,8/4/2020,Large,bbq_ckn,"Wings , Drink",22.76,4,Card
3865,Call Center,8/4/2020,XLarge,sicilian,"Wings , Drink",26.94,3.06,Card
3866,Website,8/4/2020,Large,spicy_ital,Wings,15.72,2.28,Cash
3867,Website,8/5/2020,Medium,the_greek,Drink,12.53,3,Cash
3868,Website,8/5/2020,XLarge,the_greek,"Wings , Drink",27.35,6,Card
3869,Call Center,8/5/2020,Medium,veggie_veg,No Side,9.89,1,Card
3870,Website,8/5/2020,Large,pepperoni,"Wings , Drink",23.48,3,Card
3871,WhatsApp,8/5/2020,Medium,spicy_ital,No Side,10.41,0.59,Cash
3872,Call Center,8/5/2020,Medium,big_meat,No Side,11.48,4,Card
3873,Call Center,8/5/2020,Large,the_greek,Wings,19.39,5.61,Cash
3874,WhatsApp,8/5/2020,Large,hawaiian,Wings,17.67,3,Card
3875,WhatsApp,8/5/2020,Large,ital_supr,Wings,18.37,3,Card
3876,Call Center,8/5/2020,XLarge,mexicana,"Wings , Drink",25.3,5,Card
3877,WhatsApp,8/5/2020,Large,southw_ckn,Wings,16.77,3.23,Cash
3878,Website,8/5/2020,Large,ckn_pesto,Wings,15.72,3,Cash
3879,Website,8/5/2020,Large,five_cheese,Wings,18.88,4,Card
3880,WhatsApp,8/7/2020,XLarge,green_garden,"Wings , Drink",30.92,4.08,Cash
3881,Website,8/7/2020,XLarge,spin_pestoach_supr,"Wings , Drink",34.57,3,Card
3882,WhatsApp,8/7/2020,Medium,pepperoni,Drink,14.65,4,Card
3883,Website,8/7/2020,XXL,bbq_ckn,"Wings,Drink, Pasta",37.12,2,Card
3884,Website,8/7/2020,XXL,hawaiian,"Wings,Drink, Pasta",39.89,4,Card
3885,WhatsApp,8/7/2020,XLarge,the_greek,"Wings , Drink",32.67,4,Card
3886,Call Center,8/7/2020,Medium,big_meat,Drink,12.01,2,Card
3887,Website,8/8/2020,XXL,southw_ckn,"Wings,Drink, Pasta",38.46,4,Card
3888,Call Center,8/8/2020,Medium,spin_pestoach_supr,No Side,11.86,3.14,Cash
3889,Call Center,8/8/2020,XXL,veggie_veg,"Wings,Drink, Pasta",37.32,8,Card
3890,WhatsApp,8/8/2020,XLarge,five_cheese,"Wings , Drink",26,5,Card
3891,Call Center,8/8/2020,XXL Pizza,peppr_salami,"Wings, Pasta, Salad",66.68,11.32,Cash
3892,Website,8/8/2020,XXL,mediterraneo,"Wings,Drink, Pasta",35.8,5,Card
3893,Call Center,8/8/2020,Large,pepperoni,Wings,15.71,4.29,Cash
3894,Website,8/8/2020,Medium,spicy_ital,Drink,12.27,4,Card
3895,WhatsApp,8/8/2020,Large,cali_ckn,"Wings , Drink",24.61,5,Card
3896,Call Center,8/8/2020,Medium,four_cheese,Drink,12.87,0,Card
3897,Website,8/8/2020,Large,ital_supr,Wings,17.12,2,Card
3898,Website,8/8/2020,Large,sicilian,"Wings , Drink",23.14,5.86,Cash
3899,Website,8/8/2020,XLarge,five_cheese,"Wings , Drink",26.83,5,Card
3900,Call Center,8/8/2020,Medium,prsc_argla,Drink,13.95,0,Cash
3901,Website,8/8/2020,Large,veggie_veg,"Wings , Drink",23.51,5,Card
3902,Call Center,8/8/2020,Medium,classic_dlx,Drink,14.65,2,Card
3903,Website,8/8/2020,XXL Pizza,green_garden,"Wings, Pasta, Salad",47.22,6.78,Cash
3904,Call Center,8/8/2020,Large,cali_ckn,Wings,18.9,3,Card
3905,WhatsApp,8/8/2020,XLarge,classic_dlx,"Wings , Drink",31.74,5,Card
3906,WhatsApp,8/8/2020,Large,hawaiian,Wings,17.71,3,Card
3907,WhatsApp,8/8/2020,Large,mexicana,Wings,17.14,3.86,Cash
3908,WhatsApp,8/8/2020,XLarge,pepperoni,"Wings , Drink",33.72,5,Card
3909,Website,8/9/2020,Large,prsc_argla,"Wings , Drink",24.59,4,Card
3910,Website,8/9/2020,XLarge,thai_ckn,"Wings , Drink",34.21,4.79,Cash
3911,Call Center,8/9/2020,Medium,veggie_veg,Drink,14.65,3.95,Cash
3912,WhatsApp,8/9/2020,Large,bbq_ckn,"Wings , Drink",20.37,7.23,Cash
3913,Website,8/9/2020,Large,big_meat,"Wings , Drink",23.14,0,Card
3914,Website,8/9/2020,Medium,cali_ckn,Drink,14.65,3,Card
3915,WhatsApp,8/9/2020,Large,ckn_pesto,Wings,16.5,4,Card
3916,Call Center,8/9/2020,Medium,five_cheese,No Side,11.48,3.52,Card
3917,Call Center,8/9/2020,Medium,four_cheese,Drink,14.65,1,Card
3918,WhatsApp,8/9/2020,Large,pep_msh_pep,"Wings , Drink",24.69,5,Card
3919,Website,8/9/2020,Medium,southw_ckn,Drink,13.3,3,Card
3920,Call Center,8/9/2020,Large,southw_ckn,"Wings , Drink",24.04,3,Card
3921,Website,8/9/2020,Large,spicy_ital,"Wings , Drink",22.13,2.87,Cash
3922,Website,8/9/2020,XLarge,thai_ckn,"Wings , Drink",25.6,0.4,Cash
3923,Website,8/9/2020,Large,veggie_veg,"Wings , Drink",20.28,9.72,Cash
3924,Call Center,8/9/2020,Large,the_greek,Wings,18.9,3,Card
3925,WhatsApp,8/9/2020,Large,cali_ckn,Wings,15.72,4.28,Cash
3926,Call Center,8/9/2020,Medium,four_cheese,Drink,14.65,2,Card
3927,WhatsApp,8/9/2020,Large,hawaiian,Wings,19.84,0.16,Cash
3928,Website,8/9/2020,Large,the_greek,Wings,16.78,2,Card
3929,Website,8/9/2020,XLarge,mediterraneo,"Wings , Drink",27.11,4,Card
3930,WhatsApp,8/9/2020,XLarge,spin_pestoach_supr,"Wings , Drink",28.44,1.56,Cash
3931,Call Center,8/9/2020,Medium,pepperoni,Drink,14.1,2,Card
3932,Website,8/9/2020,Large,southw_ckn,Wings,17.44,0,-
3933,Website,8/9/2020,Medium,spin_pestoach_supr,Drink,12.92,3,Card
3934,WhatsApp,8/9/2020,Large,hawaiian,"Wings , Drink",22.26,2.74,Cash
3935,Call Center,8/9/2020,XXL,spin_pestoach_supr,"Wings,Drink, Pasta",37.92,4,Card
3936,Website,8/10/2020,Medium,thai_ckn,No Side,11.86,3,Card
3937,WhatsApp,8/11/2020,Medium,the_greek,No Side,9.33,0,Cash
3938,WhatsApp,8/11/2020,Large,mexicana,"Wings , Drink",21.28,2,Card
3939,Website,8/11/2020,Large,prsc_argla,"Wings , Drink",22.08,3,Card
3940,WhatsApp,8/11/2020,Large,ckn_pesto,Wings,17.3,2,Card
3941,WhatsApp,8/11/2020,Medium,napolitana,Drink,14.73,5.23,Cash
3942,Website,8/11/2020,Large,pepperoni,"Wings , Drink",21.23,3,Card
3943,Website,8/11/2020,XLarge,peppr_salami,"Wings , Drink",27.19,2.81,Cash
3944,Website,8/11/2020,Large,napolitana,Wings,15.72,4.28,Cash
3945,Call Center,8/11/2020,Large,thai_ckn,"Wings , Drink",20.9,5,Card
3946,Call Center,8/11/2020,Large,ital_supr,Wings,15.4,3,Card
3947,Call Center,8/11/2020,Medium,mediterraneo,Drink,14.49,0,Card
3948,Website,8/11/2020,XLarge,sicilian,"Wings , Drink",27.24,2,Card
3949,WhatsApp,8/11/2020,Large,spin_pesto,Wings,15.03,0.97,Cash
3950,Call Center,8/12/2020,Large,ital_supr,Wings,16.77,2,Card
3951,Call Center,8/12/2020,Medium,thai_ckn,Drink,13.95,2.05,Cash
3952,Call Center,8/12/2020,Large,four_cheese,Wings,16.78,3.22,Cash
3953,Website,8/12/2020,XLarge,thai_ckn,"Wings , Drink",26.29,4,Card
3954,Website,8/12/2020,XXL,classic_dlx,"Wings,Drink, Pasta",42.59,2,Card
3955,Website,8/12/2020,Large,hawaiian,Wings,16.77,3.23,Cash
3956,Call Center,8/12/2020,XXL Pizza,spicy_ital,"Wings, Pasta, Salad",47.46,3,Card
3957,Website,8/12/2020,Medium,the_greek,No Side,10.92,2,Cash
3958,Call Center,8/12/2020,Large,big_meat,Wings,18.9,3,Card
3959,Call Center,8/12/2020,XLarge,hawaiian,"Wings , Drink",27.37,10,Card
3960,Call Center,8/12/2020,XLarge,pepperoni,"Wings , Drink",26.73,3,Card
3961,Call Center,8/12/2020,Large,the_greek,Wings,19.5,5,Card
3962,Website,8/12/2020,XLarge,cali_ckn,"Wings , Drink",30.97,5,Card
3963,Call Center,8/13/2020,Large,pepperoni,Wings,17.3,10,Card
3964,Call Center,8/13/2020,Medium,prsc_argla,Drink,14.65,3,Card
3965,Website,8/13/2020,Medium,prsc_argla,Drink,14.65,2,Card
3966,Call Center,8/13/2020,XLarge,bbq_ckn,"Wings , Drink",29.54,5,Card
3967,WhatsApp,8/13/2020,Large,ital_supr,Wings,16.77,3.23,Cash
3968,Website,8/13/2020,XLarge,pepperoni,"Wings , Drink",30.02,5.98,Card
3969,Website,8/13/2020,Large,big_meat,"Wings , Drink",22.59,2,Card
3970,WhatsApp,8/13/2020,Large,veggie_veg,Wings,18.37,5,Card
3971,Call Center,8/13/2020,Medium,four_cheese,Drink,14.13,2,Card
3972,Website,8/13/2020,Medium,ital_supr,No Side,11.86,0,Cash
3973,Call Center,8/13/2020,XLarge,sicilian,"Wings , Drink",29.88,2.12,Cash
3974,Call Center,8/13/2020,Large,hawaiian,Wings,18.9,9.1,Cash
3975,Website,8/13/2020,Large,napolitana,"Wings , Drink",21.13,7,Card
3976,Website,8/13/2020,Medium,napolitana,Drink,14.12,1.88,Cash
3977,Website,8/13/2020,Medium,spin_pestoach_supr,Drink,13.28,2,Card
3978,Website,8/13/2020,Large,thai_ckn,"Wings , Drink",24.31,4.69,Cash
3979,Website,8/14/2020,XXL,cali_ckn,"Wings,Drink, Pasta",41.65,4,Card
3980,Call Center,8/14/2020,XLarge,classic_dlx,"Wings , Drink",27.29,7.71,Cash
3981,Website,8/14/2020,Large,veggie_veg,Wings,15.27,0,Cash
3982,Call Center,8/14/2020,Large,big_meat,Wings,19.5,3,Card
3983,WhatsApp,8/14/2020,Large,cali_ckn,Wings,19.25,3,Card
3984,Website,8/14/2020,Large,cali_ckn,Wings,15.27,4.73,Cash
3985,Website,8/14/2020,Medium,ital_supr,Drink,13.24,2,Card
3986,Call Center,8/14/2020,XLarge,ital_supr,"Wings , Drink",26.83,4,Card
3987,Website,8/14/2020,XLarge,cali_ckn,"Wings , Drink",26.94,4,Card
3988,Call Center,8/14/2020,Large,peppr_salami,Wings,15.18,4,Card
3989,WhatsApp,8/14/2020,Large,napolitana,"Wings , Drink",24.72,5,Card
3990,Website,8/14/2020,Large,thai_ckn,Wings,16.78,4.22,Cash
3991,Website,8/14/2020,Medium,peppr_salami,Drink,12.54,3,Card
3992,Website,8/15/2020,XXL Pizza,hawaiian,"Wings, Pasta, Salad",46.44,5,Card
3993,Call Center,8/15/2020,Large,sicilian,Wings,15.87,3,Card
3994,Website,8/15/2020,Large,veggie_veg,Wings,16.77,2,Card
3995,Call Center,8/15/2020,Large,classic_dlx,Wings,17.51,2.49,Cash
3996,Website,8/15/2020,XLarge,prsc_argla,"Wings , Drink",29.3,12,Card
3997,Website,8/15/2020,Large,mexicana,Wings,19.95,0,Card
3998,WhatsApp,8/15/2020,Large,brie_carre,"Wings , Drink",22.08,3,Card
3999,WhatsApp,8/15/2020,XLarge,peppr_salami,"Wings , Drink",28.44,4,Card
4000,Website,8/15/2020,Large,napolitana,"Wings , Drink",22.07,4,Card
4001,Call Center,8/15/2020,Medium,spin_pesto,Drink,14.61,0.39,Cash
4002,WhatsApp,8/15/2020,XXL Pizza,spin_pesto,"Wings, Pasta, Salad",51.72,5,Card
4003,Call Center,8/15/2020,Large,hawaiian,Wings,19.95,5,Card
4004,Website,8/15/2020,Large,sicilian,Wings,19.41,3,Card
4005,WhatsApp,8/15/2020,XXL,spin_pesto,"Wings,Drink, Pasta",40.59,0,Card
4006,Website,8/15/2020,Medium,mexicana,Drink,12.27,2,Card
4007,Website,8/15/2020,XXL,southw_ckn,"Wings,Drink, Pasta",40.59,5,Card
4008,Call Center,8/15/2020,XLarge,spin_pesto,"Wings , Drink",25.78,5,Card
4009,Website,8/15/2020,XXL Pizza,thai_ckn,"Wings, Pasta, Salad",62.33,2,Card
4010,Website,8/15/2020,Large,five_cheese,Wings,17.75,2.25,Cash
4011,Call Center,8/15/2020,Large,spin_pesto,Wings,17.18,1.82,Cash
4012,Website,8/16/2020,Large,five_cheese,Wings,17,1.5,Card
4013,WhatsApp,8/16/2020,Large,pepperoni,Wings,18.88,2.12,Cash
4014,Website,8/16/2020,XLarge,peppr_salami,"Wings , Drink",26.3,3.7,Cash
4015,Call Center,8/16/2020,Large,big_meat,Wings,19.94,3,Card
4016,Website,8/16/2020,Large,thai_ckn,"Wings , Drink",23.75,1.25,Cash
4017,Website,8/16/2020,XLarge,bbq_ckn,"Wings , Drink",26.69,3.31,Cash
4018,WhatsApp,8/16/2020,Large,four_cheese,Wings,19.96,4,Card
4019,Call Center,8/16/2020,XLarge,pep_msh_pep,"Wings , Drink",25.78,2.22,Card
4020,Website,8/16/2020,XLarge,prsc_argla,"Wings , Drink",29.28,6,Card
4021,Website,8/16/2020,XXL,cali_ckn,"Wings,Drink, Pasta",36.37,7,Card
4022,Call Center,8/16/2020,Large,ckn_alfredo,"Wings , Drink",24.46,5.54,Cash
4023,Website,8/16/2020,Large,sicilian,Wings,15.71,2,Card
4024,Call Center,8/16/2020,Large,southw_ckn,"Wings , Drink",20.59,0,Cash
4025,Website,8/16/2020,Large,big_meat,Wings,17.52,4.48,Cash
4026,Website,8/16/2020,Large,cali_ckn,"Wings , Drink",20.46,4,Card
4027,Call Center,8/16/2020,Medium,ckn_alfredo,No Side,11.48,3,Card
4028,Website,8/16/2020,Large,bbq_ckn,Wings,15.27,2,Card
4029,Website,8/16/2020,Large,bbq_ckn,Wings,17.71,4,Card
4030,Website,8/16/2020,Large,sicilian,"Wings , Drink",23.9,2,Card
4031,Website,8/16/2020,XXL Pizza,spicy_ital,"Wings, Pasta, Salad",49.63,6.37,Cash
4032,Website,8/16/2020,Large,veggie_veg,"Wings , Drink",20.37,2,Card
4033,Website,8/16/2020,XLarge,four_cheese,"Wings , Drink",25.86,5,Card
4034,Call Center,8/16/2020,Medium,ital_supr,No Side,10.26,3,Card
4035,WhatsApp,8/16/2020,Large,ital_supr,"Wings , Drink",24.2,0,Card
4036,Website,8/16/2020,Large,soppressata,Wings,18.45,2.55,Cash
4037,Website,8/16/2020,Medium,big_meat,Drink,12.02,6,Card
4038,Call Center,8/17/2020,Large,ckn_alfredo,Wings,18.68,2,Card
4039,Call Center,8/17/2020,Large,ckn_alfredo,Wings,18.88,3,Card
4040,Call Center,8/17/2020,Large,the_greek,"Wings , Drink",23.14,10.86,Cash
4041,Website,8/17/2020,Large,calabrese,Wings,17.71,3.29,Card
4042,Website,8/17/2020,XLarge,ckn_pesto,"Wings , Drink",25.98,3,Card
4043,Website,8/17/2020,Medium,ital_supr,No Side,10.12,1,Cash
4044,Call Center,8/17/2020,XLarge,the_greek,"Wings , Drink",28.67,4,Card
4045,Call Center,8/17/2020,Large,cali_ckn,Wings,16.45,3.55,Cash
4046,Website,8/17/2020,XXL,cali_ckn,"Wings,Drink, Pasta",38.74,5,Card
4047,WhatsApp,8/17/2020,Large,ital_supr,Wings,16.78,5,Card
4048,WhatsApp,8/17/2020,Large,pep_msh_pep,Wings,16.13,3.87,Cash
4049,WhatsApp,8/17/2020,Large,the_greek,"Wings , Drink",24.93,1.07,Cash
4050,Call Center,8/17/2020,Large,spicy_ital,Wings,15.71,6,Card
4051,Call Center,8/17/2020,Medium,cali_ckn,Drink,12.87,4.13,Cash
4052,WhatsApp,8/17/2020,Large,ckn_alfredo,"Wings , Drink",20.83,5.17,Cash
4053,WhatsApp,8/17/2020,Medium,prsc_argla,Drink,13.06,3,Card
4054,WhatsApp,8/17/2020,Large,napolitana,"Wings , Drink",22.92,4,Card
4055,Call Center,8/17/2020,Medium,pepperoni,Drink,12.87,2.13,Cash
4056,WhatsApp,8/17/2020,XLarge,spicy_ital,"Wings , Drink",27.44,4.56,Cash
4057,Website,8/17/2020,Large,spicy_ital,Wings,16.78,0,Card
4058,Call Center,8/17/2020,Medium,bbq_ckn,Drink,14.88,2,Card
4059,Website,8/17/2020,Large,bbq_ckn,Wings,17.17,5,Card
4060,Call Center,8/17/2020,XXL,ckn_alfredo,"Wings,Drink, Pasta",37.1,3,Card
4061,WhatsApp,8/17/2020,XLarge,pepperoni,"Wings , Drink",30.16,2,Card
4062,WhatsApp,8/17/2020,XLarge,the_greek,"Wings , Drink",25.59,2,Card
4063,Website,8/17/2020,Large,cali_ckn,Wings,15.27,3,Card
4064,Call Center,8/17/2020,Large,spin_pestoach_supr,Wings,17.73,0,Card
4065,Call Center,8/17/2020,Medium,pepperoni,Drink,14.65,3,Card
4066,Website,8/17/2020,Medium,ital_supr,Drink,14.49,2,Card
4067,WhatsApp,8/17/2020,Large,four_cheese,"Wings , Drink",20.22,4,Card
4068,Website,8/19/2020,Large,ital_supr,"Wings , Drink",21.76,4,Cash
4069,Website,8/19/2020,Medium,ital_supr,Drink,14.65,2,Card
4070,Call Center,8/19/2020,Large,mexicana,"Wings , Drink",21.55,4,Card
4071,WhatsApp,8/19/2020,Large,spin_pesto,"Wings , Drink",21.95,5,Card
4072,Website,8/19/2020,XLarge,green_garden,"Wings , Drink",29.48,5.52,Cash
4073,WhatsApp,8/20/2020,Large,bbq_ckn,Wings,15.18,2,Card
4074,Call Center,8/20/2020,Large,five_cheese,"Wings , Drink",21.41,2,Card
4075,Call Center,8/20/2020,Medium,hawaiian,Drink,14.65,5,Card
4076,Website,8/20/2020,XXL Pizza,classic_dlx,"Wings, Pasta, Salad",46.4,6,Card
4077,Website,8/20/2020,Medium,spin_pestoach_supr,No Side,11.86,0,Cash
4078,Call Center,8/20/2020,Large,spicy_ital,"Wings , Drink",21.55,3,Card
4079,Website,8/20/2020,Medium,bbq_ckn,Drink,14.65,2.35,Cash
4080,Website,8/20/2020,Medium,five_cheese,Drink,14.13,5,Card
4081,Call Center,8/20/2020,Large,peppr_salami,"Wings , Drink",24.19,0.81,Cash
4082,Call Center,8/20/2020,Medium,spin_pestoach_supr,Drink,13.44,3,Card
4083,Call Center,8/20/2020,Large,hawaiian,"Wings , Drink",21.37,4.63,Cash
4084,WhatsApp,8/20/2020,XXL,ital_supr,"Wings,Drink, Pasta",39.38,0.62,Cash
4085,WhatsApp,8/20/2020,Large,napolitana,Wings,15.27,5,Card
4086,Website,8/20/2020,Large,spicy_ital,Wings,16.08,3.92,Cash
4087,Website,8/20/2020,Large,five_cheese,Wings,19.36,5.64,Cash
4088,Website,8/20/2020,XLarge,prsc_argla,"Wings , Drink",25.98,3,Card
4089,Website,8/20/2020,Large,the_greek,"Wings , Drink",20.17,3,Card
4090,Website,8/22/2020,XXL,four_cheese,"Wings,Drink, Pasta",35.17,5,Card
